STATION,DATE,TMAX,TMIN,PRCP
USC480001,2020-03-12,39.625261218404674,31.909353898776587,0.0
USC480001,2020-03-13,31.78264689431191,25.662472339069552,0.0
USC480001,2020-03-14,39.81167084495371,34.64820617065641,0.0
USC480001,2020-03-15,18.9163789778501,8.622883680198864,0.0
USC480001,2020-03-16,36.15124509341994,27.941584031246705,0.0
USC480001,2020-03-17,32.503571811528744,25.47885840772016,0.0
USC480001,2020-03-18,30.599879127357116,19.299296846241752,0.0
USC480001,2020-03-19,32.580274367562446,26.767301646158767,0.0
USC480001,2020-03-20,22.210155398517955,10.518723595830721,0.35329061038668846
USC480001,2020-03-21,31.07614458629783,23.87837756465636,0.0
USC480001,2020-03-22,33.98654519052022,22.76771948435945,0.0
USC480001,2020-03-23,39.61690480415074,30.396304668794514,0.0
USC480001,2020-03-24,29.6625093633632,18.875557845172786,0.0
USC480001,2020-03-25,28.237791628473662,16.34969948600041,1.0239998487558426
USC480001,2020-03-26,29.79784661457422,22.779008549843,0.0
USC480001,2020-03-27,36.909987299662625,25.182038901809474,4.29584511282517
USC480001,2020-03-28,34.003049515276366,26.276676250959426,0.0
USC480001,2020-03-29,29.73678226953813,22.038198936379672,0.0
USC480001,2020-03-30,34.97818152963525,27.595471799853712,2.1557982281535515
USC480001,2020-03-31,32.92346462986813,24.13361137843503,0.0
USC480001,2020-04-01,37.30750548761876,31.228490185369353,0.0
USC480001,2020-04-02,28.980189539905325,20.10420914239925,0.0
USC480001,2020-04-03,30.87828926324229,22.086355576372263,3.3610446220176224
USC480001,2020-04-04,30.5821744205497,20.24886173231561,0.0
USC480001,2020-04-05,25.251225529361392,14.415675795798293,2.092601726612184
USC480001,2020-04-06,34.07545632413681,25.99236687194984,0.0
USC480001,2020-04-07,33.926155244994185,26.80982249953373,0.3284108531283636
USC480001,2020-04-08,32.672439080948905,25.857094799729243,0.0
USC480001,2020-04-09,31.499897705103383,25.137530848169277,1.841635596915969
USC480001,2020-04-10,25.6219095891809,20.218376513787724,0.0
USC480001,2020-04-11,30.621434659256735,23.224298807413742,1.0265297897039154
USC480001,2020-04-12,31.036954403660662,24.14522055874518,0.0
USC480001,2020-04-13,28.7649737867035,17.00005208563865,0.0
USC480001,2020-04-14,31.995731848436016,23.091770064685708,0.0
USC480001,2020-04-15,34.8481817867511,27.417242513537545,0.0
USC480001,2020-04-16,42.2845906215146,33.22131741455873,0.0
USC480001,2020-04-17,33.75225000458567,27.777873095165802,0.46848719780072323
USC480001,2020-04-18,34.192778626895624,26.084472382480204,0.12070059262386842
USC480001,2020-04-19,32.55842843131058,23.174788181363134,0.0
USC480001,2020-04-20,23.362398571030848,14.94011374848369,1.8088712282005444
USC480001,2020-04-21,32.84924690512122,25.036795300540952,0.0
USC480001,2020-04-22,33.30849366171632,21.35155493941843,0.0
USC480001,2020-04-23,45.34904389664817,34.18684056160568,0.8477088815454528
USC480001,2020-04-24,32.096483323278974,22.732641616162894,0.0
USC480001,2020-04-25,34.59144346117863,25.605801932902647,1.5542705258093839
USC480001,2020-04-26,32.93552999171299,23.5909066329409,0.0
USC480001,2020-04-27,27.29104393074471,20.881859175987678,0.0
USC480001,2020-04-28,38.87385635780287,31.10789215495264,0.0
USC480001,2020-04-29,36.9446782031764,31.668461472940105,0.0
USC480001,2020-04-30,37.16540581839198,28.836583555984195,0.0
USC480001,2020-05-01,28.68850384279332,19.887331755089676,0.30973060325925683
USC480001,2020-05-02,40.27456939688047,33.68032124415801,0.32844198244993356
USC480001,2020-05-03,26.276460647654446,14.528258717495849,1.1339860611906358
USC480001,2020-05-04,36.245080646613296,24.878898370052603,0.0
USC480001,2020-05-05,44.2881133222961,34.23311067410476,0.0
USC480001,2020-05-06,28.408154086387263,19.674447685029726,0.0
USC480001,2020-05-07,30.554307789971315,19.46452367243752,0.0
USC480001,2020-05-08,33.9089739009787,27.99440749421446,0.0
USC480001,2020-05-09,30.918219059061215,20.38465049913702,3.5256289448937608
USC480001,2020-05-10,25.707119750373323,19.833374052605386,0.0
USC480001,2020-05-11,33.82805038365128,23.268575745805443,0.0
USC480001,2020-05-12,28.198474279143596,21.2681013013841,0.0
USC480001,2020-05-13,35.90267078020785,24.763036713080528,0.0
USC480001,2020-05-14,28.96226138358668,17.353966726808892,0.0
USC480001,2020-05-15,41.3336863638897,35.292114578053884,0.648883684960762
USC480001,2020-05-16,29.69233722584528,21.453607990387525,0.0
USC480001,2020-05-17,32.02284272875876,20.155931081619965,0.26556812430445276
USC480001,2020-05-18,37.725240001796315,29.341387949984288,0.0
USC480001,2020-05-19,27.527792630712426,16.48295997311061,0.0
USC480001,2020-05-20,34.84383058699653,25.722709932077294,0.0
USC480001,2020-05-21,40.26661750054338,32.63930814510617,2.5607436691068237
USC480001,2020-05-22,25.71781619696397,18.71733130828288,0.08223890830146617
USC480001,2020-05-23,34.70268584049889,28.280124202896275,0.0
USC480001,2020-05-24,35.10316994704645,24.770582607402574,0.0
USC480001,2020-05-25,37.73706472555874,30.031281177797545,0.0
USC480001,2020-05-26,27.66734587958491,19.088417644179653,0.0
USC480001,2020-05-27,27.273919826363425,18.827641466355153,2.231012506695971
USC480001,2020-05-28,36.50996828279621,27.46901507816429,0.0
USC480001,2020-05-29,35.40919520407647,24.350155184704604,0.0
USC480001,2020-05-30,35.2007010088119,23.33552560372789,0.0
USC480001,2020-05-31,35.70439597596393,27.851306515947215,0.0
USC480001,2020-06-01,30.5959024610126,19.803270006268477,0.0
USC480001,2020-06-02,35.181118381527284,24.82942381894426,0.0
USC480001,2020-06-03,35.50898849334605,26.49428583315704,3.3681804575576075
USC480001,2020-06-04,30.495597390649852,18.80326738536632,0.6579382183731813
USC480001,2020-06-05,43.41990723228555,37.016585623586735,0.0
USC480001,2020-06-06,36.48383103837439,30.71898156620704,1.1591214844976143
USC480001,2020-06-07,28.18173198672558,17.203998218037626,0.0
USC480001,2020-06-08,37.44455155727397,29.37050284083773,0.0
USC480001,2020-06-09,29.311859928129884,18.38307794868046,0.0
USC480001,2020-06-10,38.1441265088726,26.892495072504698,0.0
USC480001,2020-06-11,40.025066764346626,34.58786360901313,0.0
USC480001,2020-06-12,30.15201254806898,18.96775920716656,0.0
USC480001,2020-06-13,39.095589671642266,30.95735628405631,0.0
USC480001,2020-06-14,36.36584788507459,27.79282046204496,1.1688630447439305
USC480001,2020-06-15,38.43542733961723,29.049279761964755,0.0
USC480001,2020-06-16,43.832223531954476,32.34754528484387,0.0
USC480001,2020-06-17,33.14439863360998,28.010585972601632,0.0
USC480001,2020-06-18,30.625687229398057,22.287782951173337,0.0
USC480001,2020-06-19,29.969772710575402,20.155718413561477,0.0
USC480001,2020-06-20,30.36121793930048,20.302269235412883,3.2167106417535627
USC480001,2020-06-21,34.07763274895902,24.229905728199263,0.0
USC480001,2020-06-22,36.19172025768438,30.250674351827527,0.0
USC480001,2020-06-23,35.89218035331087,28.7964112347091,0.0
USC480001,2020-06-24,38.66735519083562,31.156346512916528,0.0
USC480001,2020-06-25,34.61910734105406,23.988046887297525,0.0
USC480001,2020-06-26,41.844373282188904,34.893054175287034,0.0
USC480001,2020-06-27,33.275969556031974,26.801034808961553,0.0
USC480001,2020-06-28,48.222595925065434,36.52045979179876,0.0
USC480001,2020-06-29,37.77252847855337,32.71048548275908,0.0
USC480001,2020-06-30,30.38079061726051,18.39604462748666,0.4981734670821448
USC480001,2020-07-01,29.3344473155908,19.59669822358903,0.0
USC480001,2020-07-02,37.12354777120003,26.32426267505621,1.695431593007745
USC480001,2020-07-03,33.616091876225696,26.553756101802342,0.40873780133903187
USC480001,2020-07-04,38.3255723368796,33.22536539321018,0.0
USC480001,2020-07-05,37.14386574611824,26.978779116187525,0.0
USC480001,2020-07-06,34.435584248305204,23.596572069300475,0.0
USC480001,2020-07-07,30.587754580004567,20.404421656329934,0.0
USC480001,2020-07-08,27.269424315675423,21.269472304569554,0.0
USC480001,2020-07-09,32.632965597788036,22.358970141989253,2.1963566258566187
USC480001,2020-07-10,39.169356639957286,28.786897165203797,0.16699307154142984
USC480001,2020-07-11,35.97959583202636,26.369812222335977,0.0
USC480001,2020-07-12,28.702139535974847,18.339328006405744,0.0
USC480001,2020-07-13,35.81838599506778,24.896935917323653,0.0
USC480001,2020-07-14,36.900657562535635,27.605428762873427,0.4520302134673321
USC480001,2020-07-15,30.576313887147,24.956080889359246,0.0
USC480001,2020-07-16,35.78569785339961,27.372303185729137,0.0
USC480001,2020-07-17,35.32952776845617,29.78598242575493,1.0143095422915185
USC480001,2020-07-18,29.34498488314226,21.492183665915242,0.0
USC480001,2020-07-19,36.87006546080748,29.020320036928087,1.3205635662165136
USC480001,2020-07-20,37.90628341627522,32.44421450729353,0.0
USC480001,2020-07-21,40.53878871288383,33.097044975097475,0.0
USC480001,2020-07-22,40.4136538062842,34.636667114744995,0.31407195892211287
USC480001,2020-07-23,28.27734684199701,17.619700371932453,0.0
USC480001,2020-07-24,30.497557455213084,18.863741273461788,0.0
USC480001,2020-07-25,37.78278655265877,32.2765712258532,0.0
USC480001,2020-07-26,37.79740587403805,26.11159942299614,0.0
USC480001,2020-07-27,37.82451854784778,29.166482352490565,0.0
USC480001,2020-07-28,37.98483625434708,,
USC480001,2020-07-29,38.14515396084638,32.60711943391323,0.0
USC480001,2020-07-30,40.989146412071065,32.48477653557814,0.0
USC480001,2020-07-31,40.101880945536585,29.540272134101343,0.09984078691583852
USC480001,2020-08-01,38.60931917125525,28.659713830388363,0.2062985573367592
USC480001,2020-08-02,33.79644410531912,28.444862025071302,0.0
USC480001,2020-08-03,39.188000230056716,33.677687382481395,0.0
USC480001,2020-08-04,31.549327998136242,23.72921501970778,0.0
USC480001,2020-08-05,34.2495968841673,27.182563425831702,0.0
USC480001,2020-08-06,33.02704368997881,26.400353428586477,0.09331371426792875
USC480001,2020-08-07,35.88333906269265,28.916307570331654,5.836464601468577
USC480001,2020-08-08,47.067303323075556,36.442924119997365,0.0
USC480001,2020-08-09,26.17766160070445,14.673065225281473,0.0
USC480001,2020-08-10,38.96520030296729,31.129481441274326,0.0
USC480001,2020-08-11,27.490166260295503,16.147389245368025,0.0
USC480001,2020-08-12,33.21386679518007,25.963396886444894,0.0
USC480001,2020-08-13,41.03799362537751,32.70293472097097,0.2631438371228678
USC480001,2020-08-14,35.93428902753826,29.352086042826265,1.4619543472751453
USC480001,2020-08-15,30.243746876402497,20.760414581171588,0.0
USC480001,2020-08-16,32.07546736435293,20.222599558129268,0.0
USC480001,2020-08-17,39.06942287948303,29.844971207179377,9.113776184457235
USC480001,2020-08-18,32.03898204966379,24.534283460868945,0.0
USC480001,2020-08-19,36.792421849406985,27.257699727473288,0.0
USC480001,2020-08-20,35.95723418539434,30.09678943613663,0.0
USC480001,2020-08-21,32.49055149547803,21.26993793362024,0.9629850688540578
USC480001,2020-08-22,46.48738386394567,37.96579620848681,0.0
USC480001,2020-08-23,38.956300422633355,30.81085222835586,0.0
USC480001,2020-08-24,25.6799657559327,16.578912236758065,0.00839247104463667
USC480001,2020-08-25,36.756854901050545,27.38336786152473,2.219959308891726
USC480001,2020-08-26,32.53448667731534,27.032056033729752,2.05343655321216
USC480001,2020-08-27,40.124352162045994,30.34603161348218,0.0
USC480001,2020-08-28,31.918278873564365,25.224757111355657,0.0
USC480001,2020-08-29,35.32582780543529,25.32815937788916,1.0738019691807457
USC480001,2020-08-30,38.44300400354085,27.685260442851472,0.04859572296171013
USC480001,2020-08-31,40.265331104459825,29.637621551592183,0.0
USC480001,2020-09-01,29.953490333507503,21.085983561652277,0.0
USC480001,2020-09-02,34.300812916902224,25.659623670726965,0.20722229139925516
USC480001,2020-09-03,33.616868542537894,27.616736813162014,6.280149339327966
USC480001,2020-09-04,32.74315399623407,22.31573094341212,0.0
USC480001,2020-09-05,44.85520526424138,37.955339601114375,0.0
USC480001,2020-09-06,38.07090514963884,29.594037189913216,0.0
USC480001,2020-09-07,29.759567769558544,22.769649119065924,0.0
USC480001,2020-09-08,40.67121642429312,34.734417883295265,0.0
USC480001,2020-09-09,46.71053481108797,37.30363093284581,0.0
USC480001,2020-09-10,41.27985504369313,35.899530799932805,0.0
USC480001,2020-09-11,28.53838139352904,18.29786475464564,0.0
USC480001,2020-09-12,33.73169069917835,26.508583132350534,0.0
USC480001,2020-09-13,42.50497379876181,37.50403094773041,1.583412318337563
USC480001,2020-09-14,32.64955465528479,24.07165068062418,0.0
USC480001,2020-09-15,38.42440978887813,33.09644642918491,0.0
USC480001,2020-09-16,40.095820108135115,33.16263320338882,0.15103165911722172
USC480001,2020-09-17,31.60526099873738,21.656425586547364,0.0
USC480001,2020-09-18,35.9594762103532,30.52064885900014,0.8613746215431589
USC480001,2020-09-19,20.067881839218185,9.192512392726169,3.0504307866758915
USC480001,2020-09-20,31.16932159400946,26.14258213539938,0.0
USC480001,2020-09-21,35.04538581527713,28.317618730863813,0.550638982756573
USC480001,2020-09-22,30.086202743535985,19.899874350471485,0.0
USC480001,2020-09-23,44.503992363685974,37.29010131558083,0.0
USC480001,2020-09-24,29.20797105532413,23.494724338862035,0.0
USC480001,2020-09-25,34.175122324944574,26.653484893341577,0.0
USC480001,2020-09-26,37.04563897302702,30.15288596833534,1.0541568738232674
USC480001,2020-09-27,43.614818178515016,32.71583486339113,0.0
USC480001,2020-09-28,29.24558074674794,22.05214532365194,0.0
USC480001,2020-09-29,42.25707396110387,31.73454665867182,0.0
USC480001,2020-09-30,36.5087079375853,25.26560292391016,0.0
USC480001,2020-10-01,31.566210351034368,23.52948841399866,0.0
USC480001,2020-10-02,38.80040530106509,27.430803294084345,0.0
USC480001,2020-10-03,37.50124388974551,29.86001751200316,1.7272056955616404
USC480001,2020-10-04,33.52084147674516,21.772292561314405,0.0
USC480001,2020-10-05,36.8868395174706,31.26181284579159,3.2609713920670957
USC480001,2020-10-06,34.62708692921659,24.817952063693888,0.0
USC480001,2020-10-07,37.136989864429694,28.680291581231195,0.12293677172784434
USC480001,2020-10-08,39.89572695260834,32.18218531441882,2.3556392854516455
USC480001,2020-10-09,44.53075013420051,35.1017669829603,0.0
USC480001,2020-10-10,30.42710287983367,20.50010323839335,0.0
USC480001,2020-10-11,47.29678323107481,42.26624034352265,1.5907515009003133
USC480001,2020-10-12,26.886534824573328,20.717863203342937,0.0
USC480001,2020-10-13,35.90332711013217,25.912004755691935,1.4663209868152987
USC480001,2020-10-14,39.619038498686024,29.954340603638578,0.0
USC480001,2020-10-15,38.097532623751064,26.335200087850325,0.0
USC480001,2020-10-16,33.59411726361241,23.26685273185693,0.0
USC480001,2020-10-17,35.681965769300426,24.02655681518106,1.0083653620495725
USC480001,2020-10-18,34.27245490974158,24.354671398997937,0.0
USC480001,2020-10-19,33.80543858762917,26.719073127153067,0.34570132734730624
USC480001,2020-10-20,41.014995698867885,35.27744124311189,5.962598120437668
USC480001,2020-10-21,38.56670536277772,28.09393831936317,0.0
USC480001,2020-10-22,33.3316423802439,23.82259782991249,0.0
USC480001,2020-10-23,41.308671689291586,35.971369602538516,9.543105097269025
USC480001,2020-10-24,38.361571232601264,30.841217971294416,0.0
USC480001,2020-10-25,40.90370472850666,29.206106020116657,0.8783726749397677
USC480001,2020-10-26,40.001777870467166,31.498969850495758,0.0
USC480001,2020-10-27,32.72281698462125,24.693713032483316,0.0
USC480001,2020-10-28,34.08096390083699,25.877066664721934,1.0839087133403467
USC480001,2020-10-29,40.63233270756134,34.170153639525196,0.0
USC480001,2020-10-30,39.96162994105854,32.380679745004976,0.0
USC480001,2020-10-31,36.819102763096396,29.23040997118616,0.0
USC480001,2020-11-01,37.52399779179214,32.15751265047983,0.0
USC480001,2020-11-02,43.339353357022645,32.966379957397216,0.0
USC480001,2020-11-03,34.00675763540347,26.091226612076312,1.6125053389743549
USC480001,2020-11-04,39.71360472474774,28.958345517032775,0.0
USC480001,2020-11-05,35.98057517397528,25.028139166136015,0.0
USC480001,2020-11-06,35.916470256285784,29.43251187339518,0.0
USC480001,2020-11-07,42.51201542974272,32.910541054551814,0.0
USC480001,2020-11-08,41.15838471629938,32.85241208715851,0.0
USC480001,2020-11-09,41.111939701126154,29.950842535675758,3.030189568652909
USC480001,2020-11-10,43.58479069989902,37.07460594566384,1.6597349437534448
USC480001,2020-11-11,37.175337454553215,27.430645052382907,0.0
USC480001,2020-11-12,40.49292097139026,31.238656115621204,0.0
USC480001,2020-11-13,35.544576334735666,28.477465991732835,0.0
USC480001,2020-11-14,38.72941186618464,32.773205540626435,0.0
USC480001,2020-11-15,36.47045065118075,26.908972327839813,0.0
USC480001,2020-11-16,37.618647251478585,27.44846504455227,0.0
USC480001,2020-11-17,40.12186959339459,32.91247818705114,0.0
USC480001,2020-11-18,33.06731347891711,23.55348525076091,0.0
USC480001,2020-11-19,47.63260094554763,39.866684592267106,0.0
USC480001,2020-11-20,32.15274042980462,22.1602922468263,1.086351493256763
USC480001,2020-11-21,31.123961997685033,24.72945507342666,0.0
USC480001,2020-11-22,42.99745196458009,31.765946946126867,0.0
USC480001,2020-11-23,41.17711827149237,34.16525109623331,0.0
USC480001,2020-11-24,40.35122561969504,32.77672370540197,0.0
USC480001,2020-11-25,40.384090201699586,34.97744653713714,1.371307540439471
USC480001,2020-11-26,37.19277916131729,31.412193675068355,0.0
USC480001,2020-11-27,32.77930564958381,24.168272330597514,0.0
USC480001,2020-11-28,37.65607875380478,30.782930016708978,0.0
USC480001,2020-11-29,33.902639699554015,23.054278119358656,1.7581238645753365
USC480001,2020-11-30,42.175352922050365,37.07249920146569,0.0
USC480001,2020-12-01,36.57568691500168,28.92202857429813,0.0
USC480001,2020-12-02,33.19462084296277,25.833202015579122,0.0
USC480001,2020-12-03,35.7262239281189,30.590930511695692,0.0
USC480001,2020-12-04,39.40876989147598,33.5381910984724,0.0
USC480001,2020-12-05,34.53636238428532,26.640863659854872,0.0
USC480001,2020-12-06,33.2546686144412,24.804616523309075,0.0
USC480001,2020-12-07,38.59490488176047,30.764876650976387,1.473684185391598
USC480001,2020-12-08,38.61191257326262,29.895348824377965,0.0
USC480001,2020-12-09,34.862887270037284,25.696965545697513,0.0
USC480001,2020-12-10,35.05284745913192,29.983380711237068,0.0
USC480001,2020-12-11,38.57863680193692,30.329970685762397,3.9561523316185414
USC480001,2020-12-12,30.188225700658393,18.443731014445277,0.0
USC480001,2020-12-13,30.40150087284601,21.76827491193917,4.426557719206009
USC480001,2020-12-14,33.85668289819573,24.113887025983058,0.0
USC480001,2020-12-15,36.39166430937385,29.20861730395567,0.0
USC480001,2020-12-16,39.023345644789295,28.605405997719956,0.0
USC480001,2020-12-17,44.855408218494844,34.44495784536204,0.0
USC480001,2020-12-18,41.77665601852428,33.12758368494531,4.8846478097401205
USC480001,2020-12-19,36.69830735806953,24.86621059511503,1.6978388461896128
USC480001,2020-12-20,37.41247229618696,31.53362079284839,0.0
USC480001,2020-12-21,32.50437094965339,27.385737295426324,0.0
USC480001,2020-12-22,37.43382752729029,27.042720044990617,0.44290141221458934
USC480001,2020-12-23,36.09238633332245,25.442297571768272,0.0
USC480001,2020-12-24,39.15846942659401,33.31701882274998,0.0
USC480001,2020-12-25,33.41782967153674,26.558749840826493,0.0
USC480001,2020-12-26,40.159735284475936,35.03686874090953,0.0
USC480001,2020-12-27,45.235626055053174,38.18246577958922,0.0
USC480001,2020-12-28,37.036969871606516,26.624976754175815,0.0
USC480001,2020-12-29,39.59807859065964,30.972354896671586,0.0
USC480001,2020-12-30,41.04889944382429,33.61223029164627,0.0
USC480001,2020-12-31,35.60064666724305,27.998471602898736,0.0
USC480001,2021-01-01,38.73569091196272,33.726215531954445,0.0
USC480001,2021-01-02,37.68657981749454,30.58797612453789,0.4815834329438416
USC480001,2021-01-03,38.120297352110335,28.595086160644822,0.0
USC480001,2021-01-04,33.77507662271308,21.95571551599858,0.0
USC480001,2021-01-05,37.77079463556081,26.841368846673515,3.341202926503655
USC480001,2021-01-06,40.14626288629941,34.981098133780705,0.027918225128475253
USC480001,2021-01-07,44.9199264833349,33.63000225061102,0.0
USC480001,2021-01-08,42.46840884357917,31.98601995048879,0.0
USC480001,2021-01-09,48.44572243110916,37.9830895661123,3.2054786002018223
USC480001,2021-01-10,33.8507368292886,25.6447665162636,5.398763929908591
USC480001,2021-01-11,42.056651306539976,34.270614255858455,0.040686758809052856
USC480001,2021-01-12,38.61924052019511,31.498830418362765,0.3339605696223046
USC480001,2021-01-13,48.65893632692502,43.19907231424446,0.0
USC480001,2021-01-14,33.6757301166481,27.0780825721922,0.0
USC480001,2021-01-15,33.52582084192923,26.79959539708306,0.0
USC480001,2021-01-16,34.73458387649438,26.346044388522973,0.0
USC480001,2021-01-17,27.11909399025191,16.88698314407505,0.0
USC480001,2021-01-18,35.116731385505474,26.800062586719847,0.0
USC480001,2021-01-19,33.956685360172706,28.55177421404258,0.0
USC480001,2021-01-20,38.51106798526526,26.80653937834783,2.547056388928972
USC480001,2021-01-21,39.474537447698474,27.875467214039688,0.0
USC480001,2021-01-22,47.153178332968075,36.65685153092922,0.0
USC480001,2021-01-23,42.530917870293116,30.591622559343573,0.0
USC480001,2021-01-24,34.900662841263674,26.089286511661832,0.0
USC480001,2021-01-25,33.29939802521618,21.560019573443736,4.553556299854095
USC480001,2021-01-26,40.25726524956449,34.72802996524723,0.0
USC480001,2021-01-27,31.202609041308996,23.642843803479398,0.49859279934088235
USC480001,2021-01-28,46.96708219207815,40.38941331603079,0.0
USC480001,2021-01-29,43.712909783622635,37.34207819468274,0.0
USC480001,2021-01-30,35.475659197414664,29.49003855516593,0.0
USC480001,2021-01-31,29.261600482110193,19.904704991148215,0.0
USC480001,2021-02-01,44.602277991811164,34.13302500158003,0.5464183152254719
USC480001,2021-02-02,37.265767145119696,28.21767834917717,0.0
USC480001,2021-02-03,44.033005372912044,38.004266405794574,2.8542789198315823
USC480001,2021-02-04,29.877150087381114,19.199283697846816,0.0
USC480001,2021-02-05,34.85768489802118,25.406001947875083,1.0575808340633541
USC480001,2021-02-06,37.885957143529964,30.168797200640995,0.0
USC480001,2021-02-07,38.099727185307806,28.380815116555365,7.50670994469363
USC480001,2021-02-08,35.61948930981495,28.80015445511512,0.0
USC480001,2021-02-09,40.98896559974633,33.57262014028686,0.0
USC480001,2021-02-10,32.54141982395595,21.119018922032016,0.0
USC480001,2021-02-11,37.17233728378073,30.138805744080784,3.0455198845081783
USC480001,2021-02-12,38.49033225482356,30.200414377718,0.0
USC480001,2021-02-13,40.46557424859896,29.23458628682686,0.0
USC480001,2021-02-14,41.45588699186674,31.50183753999405,6.7416647177531575
USC480001,2021-02-15,32.278941153944125,26.843518570791204,0.0
USC480001,2021-02-16,30.235826208386026,24.204704898433235,0.0
USC480001,2021-02-17,44.29893300744003,39.24404187203661,0.0
USC480001,2021-02-18,39.576177131523025,30.15972459991888,0.0
USC480001,2021-02-19,34.17613885226469,26.042424874391763,1.7116172920018629
USC480001,2021-02-20,45.67820211888738,39.73827816257145,0.4634048815041002
USC480001,2021-02-21,38.50459231594145,26.79905346854406,0.0
