DATE,SECONDARY_VAL
2020-07-22,36.804157678542275
2020-07-23,43.35067470048253
2020-07-24,39.19636177840616
2020-07-25,32.99427451510681
2020-07-26,38.58307354998961
2020-07-27,49.07554292528515
2020-07-28,10.43217364082112
2020-07-29,36.55714474310108
2020-07-30,41.719703228442896
2020-07-31,35.555661026416864
2020-08-01,20.92368385022422
2020-08-02,42.91029586220101
2020-08-03,46.53196457823009
2020-08-04,37.340189270926885
2020-08-05,30.44096820288026
2020-08-06,24.65283511438529
2020-08-07,23.20227031826601
2020-08-08,38.92910581897763
2020-08-09,34.284935688877574
2020-08-10,16.27402293288032
2020-08-11,15.643865822331563
2020-08-12,12.843968146748782
2020-08-13,37.34047676062279
2020-08-14,22.574574840401937
2020-08-15,10.809698758803492
2020-08-16,23.507709428368
2020-08-17,43.284666079341655
2020-08-18,19.906501207628136
2020-08-19,35.34197578642736
2020-08-20,27.58684731765291
2020-08-21,31.955835474562928
2020-08-22,33.83090830652189
2020-08-23,28.192439231844403
2020-08-24,12.314233676287332
2020-08-25,32.70781667718808
2020-08-26,25.90099249510018
2020-08-27,17.995196219415583
2020-08-28,45.860328180757534
2020-08-29,39.44268754184756
2020-08-30,21.36272989489669
2020-08-31,31.55828703721823
2020-09-01,48.52452682903873
2020-09-02,19.81846287697862
2020-09-03,47.895379183577525
2020-09-04,37.33445380612247
2020-09-05,31.633465878030258
2020-09-06,49.328307700728786
2020-09-07,23.348354457097393
2020-09-08,21.12924749746481
2020-09-09,23.583731002342248
2020-09-10,40.03433607607501
2020-09-11,23.480261896755408
2020-09-12,14.11049426135596
2020-09-13,35.77248385793709
2020-09-14,18.91934400931101
2020-09-15,10.166522813064237
2020-09-16,17.966297469355737
2020-09-17,42.76581715774729
2020-09-18,47.60992422327686
2020-09-19,36.47811189375472
2020-09-20,22.419591360963388
2020-09-21,27.459893876127026
2020-09-22,17.78194963763491
2020-09-23,45.23111693537786
2020-09-24,36.62326251161559
2020-09-25,13.376503895094562
2020-09-26,24.677347345450723
2020-09-27,31.520903871789052
2020-09-28,41.893203240019055
2020-09-29,46.820184031843695
2020-09-30,15.306936931677381
2020-10-01,43.38222240764546
2020-10-02,12.631351074496786
2020-10-03,19.61961883346314
2020-10-04,10.840491683423913
2020-10-05,12.553135371264732
2020-10-06,11.296807394478513
2020-10-07,15.840314397967177
2020-10-08,45.061123011855095
2020-10-09,21.353063493851444
2020-10-10,29.188613780226312
2020-10-11,29.48465472872681
2020-10-12,49.810517342842935
2020-10-13,24.58691642899087
2020-10-14,20.6039731306723
2020-10-15,48.529787993289474
2020-10-16,33.70102588389359
2020-10-17,21.579257557481707
2020-10-18,21.499437464918753
2020-10-19,13.454508332433015
2020-10-20,32.274745511707266
2020-10-21,38.94751540210716
2020-10-22,28.988551916929197
2020-10-23,45.3774753490812
2020-10-24,29.3585913552686
2020-10-25,23.854333515212673
2020-10-26,20.03131399006385
2020-10-27,19.73173305410704
2020-10-28,22.660558686901314
2020-10-29,49.678995995213306
2020-10-30,24.43306102177862
2020-10-31,30.98399581512918
2020-11-01,20.987005281471866
2020-11-02,15.741434573841012
2020-11-03,35.83333760636414
2020-11-04,31.80880164621982
2020-11-05,12.713055499895702
2020-11-06,45.31147635944336
2020-11-07,30.308396463968613
2020-11-08,23.412791309513157
2020-11-09,41.174361918618914
2020-11-10,14.483608569225762
2020-11-11,28.951207234922784
2020-11-12,31.950899563736122
2020-11-13,41.004999531328565
2020-11-14,24.80978496263415
2020-11-15,44.19855948842216
2020-11-16,37.90691639790081
2020-11-17,40.843014437089096
2020-11-18,48.76310571165364
2020-11-19,43.790143463358675
2020-11-20,23.871534730838093
2020-11-21,35.83244241465185
2020-11-22,44.74446367352517
2020-11-23,31.00486336290022
2020-11-24,37.31199400486671
2020-11-25,16.890447118005785
2020-11-26,42.6365710680446
2020-11-27,40.298425252073535
2020-11-28,45.5557548866451
2020-11-29,38.40595007542331
2020-11-30,45.07602375929441
2020-12-01,16.488643869743612
2020-12-02,42.54589432902802
2020-12-03,48.11869031548419
2020-12-04,42.62031015304201
2020-12-05,34.609117269987756
2020-12-06,47.06000415569087
2020-12-07,13.779453063918972
2020-12-08,10.674583895901456
2020-12-09,48.612808609703784
2020-12-10,37.32020772334052
2020-12-11,14.5666583079593
2020-12-12,23.60049134136238
2020-12-13,39.95208334602222
2020-12-14,40.015502622404654
2020-12-15,16.799661683374786
2020-12-16,28.805906656660905
2020-12-17,42.29244387759415
2020-12-18,48.67189058410045
2020-12-19,34.90262351575932
2020-12-20,35.52533390718462
2020-12-21,28.77397193101138
2020-12-22,31.562319782399317
2020-12-23,13.957343224389454
2020-12-24,23.983523498606466
2020-12-25,30.29174804064557
2020-12-26,20.999249273655217
2020-12-27,24.39316125545323
2020-12-28,48.847865819019745
2020-12-29,10.208097956346961
2020-12-30,22.10573759062903
2020-12-31,33.35816064081878
2021-01-01,21.158675351697383
2021-01-02,37.05855419158589
2021-01-03,21.97100321703065
2021-01-04,35.52830812456409
2021-01-05,43.9945038560217
2021-01-06,36.345757650677626
2021-01-07,11.995381704654214
2021-01-08,41.80853478459446
2021-01-09,18.512054907470855
2021-01-10,35.39166657935024
2021-01-11,35.8693472834437
2021-01-12,42.149484169904575
2021-01-13,30.232924816298194
2021-01-14,25.03853497960735
2021-01-15,30.721128870894287
2021-01-16,31.830277286134738
2021-01-17,42.861525763442714
2021-01-18,18.20284044617815
2021-01-19,43.873284600156374
2021-01-20,24.628304444368926
2021-01-21,39.75449248109578
2021-01-22,23.428503392514294
2021-01-23,38.35541396245128
2021-01-24,41.967172815714534
2021-01-25,32.32261878471265
2021-01-26,34.781784918857
2021-01-27,38.31042283527786
2021-01-28,37.53709446411802
2021-01-29,39.096622012581335
2021-01-30,43.98701359089302
2021-01-31,18.82065672802637
2021-02-01,18.589260332432985
2021-02-02,48.82729664354557
2021-02-03,44.05282624337749
2021-02-04,33.6682054142928
2021-02-05,10.327151863715113
2021-02-06,44.190329243717684
2021-02-07,40.063862813748784
2021-02-08,48.25504731583883
2021-02-09,10.52647297346347
2021-02-10,11.141029713446633
2021-02-11,30.69802039713856
2021-02-12,44.24196837154457
2021-02-13,49.65265509970446
2021-02-14,22.80100915398347
2021-02-15,11.454547435500446
2021-02-16,17.82032092224827
2021-02-17,45.080414773088314
2021-02-18,28.658015147276288
2021-02-19,44.132278249765335
2021-02-20,27.756331661194274
2021-02-21,12.13559252617205
2021-02-22,34.703009209773526
2021-02-23,27.427219845414484
2021-02-24,29.65412794472244
2021-02-25,47.95882975810281
2021-02-26,28.282999543825376
2021-02-27,41.86109889690269
2021-02-28,12.356502480620005
2021-03-01,29.161558066497058
2021-03-02,33.467793370031
2021-03-03,14.529243694170834
2021-03-04,22.08933277737072
2021-03-05,39.58374601146504
2021-03-06,17.356266188945824
2021-03-07,15.138054896688073
2021-03-08,21.97102041174288
2021-03-09,44.358467232054615
2021-03-10,40.51773998738561
2021-03-11,41.07206311243971
2021-03-12,22.89830090290789
2021-03-13,13.957562555432673
2021-03-14,11.278109913890692
2021-03-15,33.44793696570191
2021-03-16,38.09142360876198
2021-03-17,25.11564553278609
2021-03-18,31.154470710109656
2021-03-19,21.160154830349462
2021-03-20,24.572088718825377
2021-03-21,39.19264545431007
2021-03-22,38.72880882512792
2021-03-23,11.12366824257952
2021-03-24,47.769262625234205
2021-03-25,20.760476655718023
2021-03-26,46.30346001096036
2021-03-27,30.475873368599387
2021-03-28,29.96728064311455
2021-03-29,28.02452654584933
2021-03-30,46.89709560527828
2021-03-31,18.32431937653142
2021-04-01,34.46580688537767
2021-04-02,22.711264296990418
2021-04-03,46.609544785038764
2021-04-04,16.773621738310123
2021-04-05,37.047590897010316
2021-04-06,26.870337563067494
2021-04-07,36.44891462844289
2021-04-08,16.304300686183495
2021-04-09,25.74636343478119
2021-04-10,14.290500659532356
2021-04-11,48.75107929169542
2021-04-12,18.559696166928145
2021-04-13,49.729045049330836
2021-04-14,26.739926306266035
2021-04-15,12.86196507508803
2021-04-16,10.703007302516845
2021-04-17,33.95825488040877
2021-04-18,34.589186252474875
2021-04-19,30.99172656787878
2021-04-20,12.655967008141662
2021-04-21,23.26017474696779
2021-04-22,24.362832253610392
2021-04-23,38.19266930903214
2021-04-24,26.754189007989627
2021-04-25,32.91868440733808
2021-04-26,21.453213673741644
2021-04-27,39.039269419252555
2021-04-28,11.870636595950593
2021-04-29,49.54017027444502
2021-04-30,35.65970350518825
2021-05-01,15.954447046749504
2021-05-02,38.699632682398544
2021-05-03,41.46228667185629
2021-05-04,41.54383976203728
2021-05-05,20.82928636044578
2021-05-06,48.34550855153588
2021-05-07,10.709515231202413
2021-05-08,25.193577882809784
2021-05-09,14.168726806899134
2021-05-10,25.394376242660428
2021-05-11,12.28899988537143
2021-05-12,35.79918917842661
2021-05-13,12.498446273417105
2021-05-14,34.6338716924224
2021-05-15,19.363370356153094
2021-05-16,17.16591502369883
2021-05-17,23.880034557019112
2021-05-18,35.63844115484612
2021-05-19,33.12801953292713
2021-05-20,37.21886382653237
2021-05-21,46.75923919564309
2021-05-22,18.13212714052404
2021-05-23,26.534284512368345
2021-05-24,20.632824656170502
2021-05-25,33.45391978326086
2021-05-26,21.33603174728289
2021-05-27,32.32066808781685
2021-05-28,42.92655207641849
2021-05-29,32.0378182972575
2021-05-30,43.52516541511614
2021-05-31,34.45400813167705
2021-06-01,44.81199339200298
2021-06-02,47.21668354119646
2021-06-03,30.312514783386494
2021-06-04,41.62584010283213
2021-06-05,28.752617812865036
2021-06-06,38.207751127703204
2021-06-07,11.50031464675861
2021-06-08,48.676497979234085
2021-06-09,45.77333841767568
2021-06-10,45.73149451418527
2021-06-11,21.250051535098272
2021-06-12,21.32668976395536
2021-06-13,26.10403020819031
2021-06-14,45.20758171226861
2021-06-15,44.345565465672735
2021-06-16,21.57839885572672
2021-06-17,31.67104675657047
2021-06-18,29.006805867181995
2021-06-19,36.02700740262593
2021-06-20,18.555996387242693
2021-06-21,13.402025285473469
2021-06-22,11.090204895892137
2021-06-23,25.256692585085872
2021-06-24,47.86447307520056
2021-06-25,37.39257241279707
2021-06-26,39.96520683020534
2021-06-27,47.80654506238793
2021-06-28,26.88206142436087
2021-06-29,28.97471706664654
2021-06-30,24.381643971252686
2021-07-01,17.25490649380528
2021-07-02,40.65575776450134
2021-07-03,46.26743171724067
2021-07-04,42.55502269537254
2021-07-05,11.908806446481535
2021-07-06,21.965789742916147
2021-07-07,33.683423353307596
2021-07-08,23.08740367313859
2021-07-09,16.004755256959132
2021-07-10,31.534523898307025
2021-07-11,30.859686904713474
2021-07-12,38.39577196876225
2021-07-13,49.994688020115
2021-07-14,35.92953728188972
2021-07-15,22.675422115135426
2021-07-16,48.25524628929329
2021-07-17,32.85201904639739
2021-07-18,35.829444517063365
2021-07-19,24.302439087353868
2021-07-20,28.073455327152487
2021-07-21,26.74523776193282
2021-07-22,47.448630623417415
2021-07-23,42.38360536931611
2021-07-24,13.628162584076016
2021-07-25,22.554654781557918
2021-07-26,12.227541608610132
2021-07-27,30.670374112470455
2021-07-28,21.176971629206687
2021-07-29,12.936007758732098
2021-07-30,40.880364014888286
2021-07-31,13.645128949751246
2021-08-01,20.862553999432034
2021-08-02,40.86548914436398
2021-08-03,30.46287595881621
2021-08-04,42.68463462734749
2021-08-05,26.57925034636618
2021-08-06,42.594488586268106
2021-08-07,31.526547900987776
2021-08-08,13.5181542999957
2021-08-09,28.859619838201773
2021-08-10,32.141744779391864
2021-08-11,34.48406709321205
2021-08-12,47.115331394734305
2021-08-13,17.342290221382946
2021-08-14,34.24111957939825
2021-08-15,40.08089716330753
2021-08-16,45.59819955349631
2021-08-17,31.01224371677633
2021-08-18,18.558021270199234
2021-08-19,42.70728535314066
2021-08-20,46.20191518857279
2021-08-21,14.254724202327305
2021-08-22,19.188673453345366
2021-08-23,44.858530460647444
2021-08-24,29.37662264513811
2021-08-25,16.764017092034706
2021-08-26,35.81178387211652
2021-08-27,28.33155699830008
2021-08-28,48.718375777493236
2021-08-29,18.908566306914643
2021-08-30,24.48647474171668
2021-08-31,16.646048317692895
2021-09-01,11.989301647290954
2021-09-02,20.95613306306959
2021-09-03,42.79311761617899
2021-09-04,20.689318740561365
2021-09-05,37.853722478394715
2021-09-06,31.04093810197122
2021-09-07,30.788400686846337
2021-09-08,41.261730298406455
2021-09-09,34.71071458040052
2021-09-10,16.39422915384225
2021-09-11,18.83057052252915
2021-09-12,31.75138708824106
2021-09-13,43.812586008083514
2021-09-14,16.092770500805713
2021-09-15,14.27581294386767
2021-09-16,30.70154064294986
2021-09-17,17.546037297724148
2021-09-18,49.7694264522661
2021-09-19,10.174331647916222
2021-09-20,27.95452921319251
2021-09-21,16.501658189659082
2021-09-22,37.24315429018936
2021-09-23,35.205380697392904
2021-09-24,42.28271353060501
2021-09-25,32.53611996112038
2021-09-26,17.574742448642276
2021-09-27,12.132589186291455
2021-09-28,38.885870962057226
2021-09-29,27.59687451474899
2021-09-30,18.88851333752247
2021-10-01,20.072871986940143
2021-10-02,15.961070495477077
2021-10-03,21.34321337563243
2021-10-04,41.68085571370114
2021-10-05,34.82640259940261
2021-10-06,49.49593238667961
2021-10-07,30.971249405381045
2021-10-08,30.85958585788231
2021-10-09,17.655442453214008
2021-10-10,33.45822114133139
2021-10-11,34.33470652473791
2021-10-12,18.261242561752276
2021-10-13,13.518642969051008
2021-10-14,24.750851702146555
2021-10-15,16.884138307195204
2021-10-16,30.128183419340925
2021-10-17,31.04439305627471
2021-10-18,34.3262346862219
2021-10-19,34.113239879152445
2021-10-20,36.995125197362384
2021-10-21,19.218195493282686
2021-10-22,39.23372126631452
2021-10-23,30.992933522558648
2021-10-24,27.492238430695842
2021-10-25,35.91581688674218
2021-10-26,30.050427596296
2021-10-27,31.026721212827418
2021-10-28,10.929912309140889
2021-10-29,42.08147325500946
2021-10-30,26.967034555855193
2021-10-31,30.723059653726622
2021-11-01,25.59642115139885
2021-11-02,32.061218980297355
2021-11-03,12.161695447874
2021-11-04,25.356362455989434
2021-11-05,36.74711168504106
2021-11-06,47.53784415269899
2021-11-07,43.967209688331394
2021-11-08,48.51272122370921
2021-11-09,41.2605860406887
2021-11-10,35.304690912952026
2021-11-11,26.930897696085946
2021-11-12,14.925695742792872
2021-11-13,20.032085481227817
2021-11-14,20.847001856281487
2021-11-15,27.115320759344286
2021-11-16,34.39363884650946
2021-11-17,34.74647384598678
2021-11-18,28.221705497584267
2021-11-19,20.985750360238175
2021-11-20,12.259776474225
2021-11-21,49.553455411213015
2021-11-22,47.58239592488063
2021-11-23,17.31703837045284
2021-11-24,34.21583463971899
2021-11-25,21.826173615754
2021-11-26,17.777134530487494
2021-11-27,37.376453015270386
2021-11-28,41.447710162667875
2021-11-29,26.263717932861994
2021-11-30,12.362547448197763
2021-12-01,26.059832879363828
2021-12-02,31.28775866627029
2021-12-03,45.72866081642064
2021-12-04,36.272106019289154
2021-12-05,38.419857482881376
2021-12-06,18.105251375491086
2021-12-07,38.810864974392445
2021-12-08,30.072994279712436
2021-12-09,42.816462109411326
2021-12-10,18.654778324308058
2021-12-11,30.59449598593855
2021-12-12,18.37908400305096
2021-12-13,21.436657985504905
2021-12-14,43.28816337601921
2021-12-15,37.511772721486665
2021-12-16,39.13952167063421
2021-12-17,12.74149351862214
2021-12-18,39.15026235129336
2021-12-19,29.65628382473552
2021-12-20,28.365751711681636
2021-12-21,26.505077135045934
2021-12-22,44.07179516501218
2021-12-23,17.098557561151168
2021-12-24,42.564587913306234
2021-12-25,47.13295398865281
2021-12-26,16.729552933367806
2021-12-27,49.98383994600403
2021-12-28,49.62136968535127
2021-12-29,34.852757165087326
2021-12-30,20.741396096956983
2021-12-31,27.185003377732095
2022-01-01,16.815329809584362
2022-01-02,14.808087676853399
2022-01-03,38.161185399980184
2022-01-04,33.19384101625698
2022-01-05,32.54295605848471
2022-01-06,19.91043504309436
2022-01-07,19.39624979225506
2022-01-08,49.589369836087286
2022-01-09,35.15095245795879
2022-01-10,42.77822251774982
2022-01-11,25.14047686980969
2022-01-12,43.74724375424882
2022-01-13,38.895229852248875
2022-01-14,24.004976780068397
2022-01-15,38.70777792878198
2022-01-16,47.02490910429347
2022-01-17,18.549259535028327
2022-01-18,31.905304463139007
2022-01-19,48.66601548661356
2022-01-20,42.855917600695584
2022-01-21,34.811647266978575
2022-01-22,12.790617503290918
2022-01-23,26.252927882780916
2022-01-24,36.03061871627561
2022-01-25,26.386474191529743
2022-01-26,49.88335203504404
2022-01-27,40.1357120013182
2022-01-28,17.48327275143123
2022-01-29,29.615453979285405
2022-01-30,25.358888248717967
2022-01-31,33.75372719456681
2022-02-01,27.86258064590919
2022-02-02,19.516028632804236
2022-02-03,38.97485061298709
2022-02-04,14.266440562236218
2022-02-05,31.285359602084405
2022-02-06,22.406399297941192
2022-02-07,48.66124140120954
2022-02-08,22.14245420848654
2022-02-09,23.637661779130603
2022-02-10,38.28348682757449
2022-02-11,15.139009692511012
2022-02-12,22.985003969109435
2022-02-13,37.836592953549555
2022-02-14,11.230149624810863
2022-02-15,22.440025162574535
2022-02-16,10.330226654853778
2022-02-17,16.009167900136173
2022-02-18,34.16789576260058
2022-02-19,28.26859442280481
2022-02-20,16.24103657970941
2022-02-21,13.12101752702262
2022-02-22,12.25297874909128
2022-02-23,13.41432633190812
2022-02-24,13.843071757163017
2022-02-25,13.452507383284242
2022-02-26,12.203208844124216
2022-02-27,37.88122903054061
2022-02-28,47.65066831706435
2022-03-01,44.23915539473346
2022-03-02,20.63414256481635
2022-03-03,18.171177886665095
2022-03-04,11.91648208803441
2022-03-05,16.241347201319428
2022-03-06,32.7108517130359
2022-03-07,49.92499407192967
2022-03-08,44.361376274933775
2022-03-09,30.59686121381894
2022-03-10,26.938195355455225
2022-03-11,15.913035360551584
2022-03-12,26.743649365605485
2022-03-13,33.79432732611848
2022-03-14,33.81898032460519
2022-03-15,32.30185932434181
2022-03-16,42.96075346162511
2022-03-17,30.403354944752756
2022-03-18,28.913983052496256
2022-03-19,22.230956213329204
2022-03-20,17.2096692988059
2022-03-21,10.056157861182982
2022-03-22,22.88393180898348
2022-03-23,35.32323061686832
2022-03-24,32.355900383714136
2022-03-25,31.220662519940298
2022-03-26,40.89507085981138
2022-03-27,19.313871256549916
2022-03-28,37.14152019438238
2022-03-29,34.28659399881445
2022-03-30,23.55965712496881
2022-03-31,18.74174411168044
2022-04-01,32.50759478215386
2022-04-02,47.80592277917882
2022-04-03,13.054033685378696
2022-04-04,48.119393571782005
2022-04-05,28.590325755512612
2022-04-06,38.40174003582764
2022-04-07,42.12818668139668
2022-04-08,16.06059188140714
2022-04-09,11.798322432582907
2022-04-10,15.13966906132362
2022-04-11,23.638115571616094
2022-04-12,48.26216918414957
2022-04-13,11.71101751661498
2022-04-14,46.791923984990106
2022-04-15,32.451787658484875
2022-04-16,14.093638459938722
2022-04-17,16.109939646773256
2022-04-18,37.57324687262469
2022-04-19,34.338138408417166
2022-04-20,16.69825877904218
2022-04-21,46.17324352028384
2022-04-22,15.316157330309071
2022-04-23,30.462943442158426
2022-04-24,31.131773710060276
2022-04-25,44.8200942642466
2022-04-26,10.88600863951613
2022-04-27,15.458068036315552
2022-04-28,16.827147202174952
2022-04-29,12.515255900992162
2022-04-30,35.25933136363818
2022-05-01,19.18399442812592
2022-05-02,33.0667933824149
2022-05-03,41.30448814369731
2022-05-04,26.34113973157072
2022-05-05,40.75401097320319
2022-05-06,41.11474202574493
2022-05-07,20.536922629626307
2022-05-08,10.629783896122596
2022-05-09,14.131274128253292
2022-05-10,42.94094960683172
2022-05-11,26.212292600564954
2022-05-12,43.5638406447388
2022-05-13,31.900572813872312
2022-05-14,17.89581550886841
2022-05-15,38.48949028376013
2022-05-16,32.3274537053035
2022-05-17,24.072208485885824
2022-05-18,13.508679817981214
2022-05-19,14.091934246257614
2022-05-20,17.54046456585515
2022-05-21,36.917244770303974
2022-05-22,39.118856884646576
2022-05-23,35.236634110609515
2022-05-24,23.49073550800781
2022-05-25,27.618801726211153
2022-05-26,38.38239111785735
2022-05-27,36.39420280147776
2022-05-28,40.920541236509
2022-05-29,19.645502164065057
2022-05-30,10.179555651981968
2022-05-31,20.657684031955906
2022-06-01,23.915658574944665
2022-06-02,48.420538571687516
2022-06-03,18.709290932354094
2022-06-04,43.05617402939238
2022-06-05,34.900461159325275
2022-06-06,16.70146591597827
2022-06-07,26.14019242694512
2022-06-08,30.406346290087782
2022-06-09,23.766006546049255
2022-06-10,19.04600472324354
2022-06-11,20.11403758701483
2022-06-12,33.40823061342462
2022-06-13,37.52424210376207
2022-06-14,28.758850345897287
2022-06-15,47.66943346985538
2022-06-16,39.14265704667486
2022-06-17,45.6703186360685
2022-06-18,29.02654185153351
2022-06-19,10.595317118232321
2022-06-20,33.68282118428732
2022-06-21,42.7303751790142
2022-06-22,31.461402371592307
2022-06-23,32.71604192707085
2022-06-24,48.99883583326491
2022-06-25,24.645687374999778
2022-06-26,42.074912754862666
2022-06-27,30.202969579057832
2022-06-28,28.548440153137307
2022-06-29,15.823082524226194
2022-06-30,39.93580334324186
2022-07-01,42.93177688887815
2022-07-02,27.23509780307701
2022-07-03,40.54122373495615
2022-07-04,33.24483147199331
2022-07-05,20.302172585553436
2022-07-06,46.94862111551557
2022-07-07,37.870856547881004
2022-07-08,45.13338470714915
2022-07-09,21.258577025310885
2022-07-10,46.65452757386264
2022-07-11,24.586674448325866
2022-07-12,10.381275437131912
2022-07-13,13.001137518593527
2022-07-14,13.57353937597113
2022-07-15,18.285734728210873
2022-07-16,17.460879431293456
2022-07-17,12.315759761248799
2022-07-18,45.81569729331888
2022-07-19,43.13240334799849
2022-07-20,40.51292932067313
